SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
1784.8531		2		0.5524		5.9356		0.9014		0.5193			1790.7888	1785.3724	Salida
1785.3724		1		-------		-------		-------		-------			1790.7888	1786.0799	Salida
1786.0799		0		-------		-------		-------		-------			1790.7888	-------		Llegada
1790.7888		1		0.3470		10.5847		0.8263		0.9540			1801.3735	1791.7428	Salida
1791.7428		0		-------		-------		-------		-------			1801.3735	-------		Llegada
1801.3735		1		0.1495		19.0055		0.8771		0.6556			1820.3790	1802.0291	Salida
1802.0291		0		-------		-------		-------		-------			1820.3790	-------		Llegada
1820.3790		1		0.6333		4.5675		0.7330		1.5534			1824.9465	1821.9324	Salida
1821.9324		0		-------		-------		-------		-------			1824.9465	-------		Llegada
1824.9465		1		0.6117		4.9157		0.0404		16.0484			1829.8622	1840.9949	Llegada
1829.8622		2		0.1805		17.1188		0.1002		11.5033			1846.9810	1840.9949	Salida
1840.9949		1		-------		-------		-------		-------			1846.9810	1841.3655	Salida
1841.3655		0		-------		-------		-------		-------			1846.9810	-------		Llegada
1846.9810		1		0.9755		0.2482		0.6558		2.1091			1847.2292	1849.0902	Llegada
1847.2292		2		0.2382		14.3475		0.0433		15.6948			1861.5767	1849.0902	Salida
1849.0902		1		-------		-------		-------		-------			1861.5767	1862.9240	Llegada
1861.5767		2		0.9330		0.6938		0.9570		0.2197			1862.2705	1861.7964	Salida
1861.7964		1		-------		-------		-------		-------			1862.2705	1862.9240	Llegada
1862.2705		2		0.5262		6.4201		0.5636		2.8675			1868.6906	1862.9240	Salida
1862.9240		1		-------		-------		-------		-------			1868.6906	1865.1380	Salida
1865.1380		0		-------		-------		-------		-------			1868.6906	-------		Llegada
1868.6906		1		0.2775		12.8189		0.5458		3.0271			1881.5095	1871.7177	Salida
1871.7177		0		-------		-------		-------		-------			1881.5095	-------		Llegada
1881.5095		1		0.7838		2.4365		0.0155		20.8347			1883.9460	1902.3442	Llegada
1883.9460		2		0.0237		37.4037		0.5016		3.4495			1921.3496	1887.3955	Salida
1887.3955		1		-------		-------		-------		-------			1921.3496	1902.3442	Salida
1902.3442		0		-------		-------		-------		-------			1921.3496	-------		Llegada
1921.3496		1		0.4201		8.6738		0.7349		1.5403			1930.0234	1922.8900	Salida
1922.8900		0		-------		-------		-------		-------			1930.0234	-------		Llegada
1930.0234		1		0.5844		5.3712		0.8775		0.6533			1935.3947	1930.6767	Salida
1930.6767		0		-------		-------		-------		-------			1935.3947	-------		Llegada
1935.3947		1		0.6714		3.9833		0.1368		9.9468			1939.3780	1945.3414	Llegada
1939.3780		2		0.7789		2.4991		0.0184		19.9699			1941.8770	1945.3414	Llegada
1941.8770		3		0.9631		0.3762		0.9284		0.3717			1942.2532	1942.2487	Salida
1942.2487		2		-------		-------		-------		-------			1942.2532	1945.3414	Llegada
1942.2532		3		0.8955		1.1033		0.5964		2.5841			1943.3565	1944.8373	Llegada
1943.3565		4		0.6613		4.1353		0.5072		3.3942			1947.4918	1944.8373	Salida
1944.8373		3		-------		-------		-------		-------			1947.4918	1945.3414	Salida
1945.3414		2		-------		-------		-------		-------			1947.4918	1946.7507	Salida
1946.7507		1		-------		-------		-------		-------			1947.4918	1959.3479	Llegada
1947.4918		2		0.6368		4.5132		0.8418		0.8608			1952.0050	1948.3527	Salida
1948.3527		1		-------		-------		-------		-------			1952.0050	1959.3479	Llegada
1952.0050		2		0.6074		4.9857		0.6123		2.4528			1956.9907	1954.4579	Salida
1954.4579		1		-------		-------		-------		-------			1956.9907	1959.3479	Llegada
1956.9907		2		0.4977		6.9779		0.8456		0.8387			1963.9686	1957.8295	Salida
1957.8295		1		-------		-------		-------		-------			1963.9686	1959.3479	Salida
1959.3479		0		-------		-------		-------		-------			1963.9686	-------		Llegada
1963.9686		1		0.6556		4.2220		0.4307		4.2122			1968.1906	1968.1809	Salida
1968.1809		0		-------		-------		-------		-------			1968.1906	-------		Llegada
1968.1906		1		0.8026		2.1992		0.1818		8.5231			1970.3898	1976.7137	Llegada
1970.3898		2		0.9942		0.0581		0.0801		12.6228			1970.4479	1976.7137	Llegada
1970.4479		3		0.7277		3.1789		0.7780		1.2553			1973.6268	1971.7032	Salida
1971.7032		2		-------		-------		-------		-------			1973.6268	1976.7137	Llegada
1973.6268		3		0.0956		23.4766		0.7514		1.4289			1997.1034	1975.0557	Salida
1975.0557		2		-------		-------		-------		-------			1997.1034	1976.7137	Salida
1976.7137		1		-------		-------		-------		-------			1997.1034	1983.0127	Salida
1983.0127		0		-------		-------		-------		-------			1997.1034	-------		Llegada
1997.1034		1		0.2796		12.7440		0.5156		3.3117			-------			2000.4151	Salida
2000.4151		0		-------		-------		-------		-------			-------		-------		Salida

--------------------------------------------------------------------------------------------------------------------

SIMULACION PARA EL MODELO - REPLICA #2

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
0.0000			0		0.4863		7.2094		-------		-------			7.2094		-------		Llegada
7.2094			1		0.8640		1.4615		0.3932		4.6677			8.6710		11.8771		Llegada
8.6710			2		0.1577		18.4685		0.0008		35.6021			27.1395		11.8771		Salida
11.8771			1		-------		-------		-------		-------			27.1395		44.2731		Llegada
27.1395			2		0.1720		17.6006		0.1762		8.6818			44.7401		35.8213		Salida
35.8213			1		-------		-------		-------		-------			44.7401		44.2731		Salida
44.2731			0		-------		-------		-------		-------			44.7401		-------		Llegada
44.7401			1		0.9639		0.3678		0.1004		11.4933			45.1079		56.2334		Llegada
45.1079			2		0.0717		26.3531		0.5603		2.8964			71.4610		48.0043		Salida
48.0043			1		-------		-------		-------		-------			71.4610		56.2334		Salida
56.2334			0		-------		-------		-------		-------			71.4610		-------		Llegada
71.4610			1		0.7617		2.7220		0.5789		2.7331			74.1829		74.1941		Llegada
74.1829			2		0.1971		16.2407		0.6035		2.5247			90.4236		74.1941		Salida
74.1941			1		-------		-------		-------		-------			90.4236		76.7077		Salida
76.7077			0		-------		-------		-------		-------			90.4236		-------		Llegada
90.4236			1		0.1863		16.8041		0.8094		1.0575			107.2277	91.4811	Salida
91.4811			0		-------		-------		-------		-------			107.2277	-------		Llegada
107.2277		1		0.1012		22.9041		0.0319		17.2306			130.1318	124.4583	Salida
124.4583		0		-------		-------		-------		-------			130.1318	-------		Llegada
130.1318		1		0.4650		7.6576		0.5319		3.1567			137.7894	133.2885	Salida
133.2885		0		-------		-------		-------		-------			137.7894	-------		Llegada
137.7894		1		0.8344		1.8098		0.6468		2.1784			139.5993	139.9679	Llegada
139.5993		2		0.5261		6.4228		0.9145		0.4467			146.0221	139.9679	Salida
139.9679		1		-------		-------		-------		-------			146.0221	140.0459	Salida
140.0459		0		-------		-------		-------		-------			146.0221	-------		Llegada
146.0221		1		0.3745		9.8216		0.3041		5.9526			155.8437	151.9747	Salida
151.9747		0		-------		-------		-------		-------			155.8437	-------		Llegada
155.8437		1		0.0101		45.9178		0.1259		10.3601			201.7614	166.2038	Salida
166.2038		0		-------		-------		-------		-------			201.7614	-------		Llegada
201.7614		1		0.5837		5.3843		0.5258		3.2144			207.1457	204.9758	Salida
204.9758		0		-------		-------		-------		-------			207.1457	-------		Llegada
207.1457		1		0.6122		4.9066		0.4477		4.0183			212.0523	211.1640	Salida
211.1640		0		-------		-------		-------		-------			212.0523	-------		Llegada
212.0523		1		0.9189		0.8454		0.7700		1.3071			212.8977	213.3594	Llegada
212.8977		2		0.4485		8.0186		0.0910		11.9860			220.9162	213.3594	Salida
213.3594		1		-------		-------		-------		-------			220.9162	224.8836	Llegada
220.9162		2		0.9461		0.5539		0.4124		4.4290			221.4701	224.8836	Llegada
221.4701		3		0.1914		16.5357		0.0178		20.1389			238.0058	224.8836	Salida
224.8836		2		-------		-------		-------		-------			238.0058	225.3452	Salida
225.3452		1		-------		-------		-------		-------			238.0058	241.6091	Llegada
238.0058		2		0.9727		0.2769		0.9531		0.2403			238.2827	238.2461	Salida
238.2461		1		-------		-------		-------		-------			238.2827	241.6091	Llegada
238.2827		2		0.5967		5.1632		0.1698		8.8661			243.4458	241.6091	Salida
241.6091		1		-------		-------		-------		-------			243.4458	247.1488	Llegada
243.4458		2		0.5566		5.8589		0.7830		1.2230			249.3047	244.6689	Salida
244.6689		1		-------		-------		-------		-------			249.3047	247.1488	Salida
247.1488		0		-------		-------		-------		-------			249.3047	-------		Llegada
249.3047		1		0.9792		0.2106		0.6578		2.0940			249.5154	251.3987	Llegada
249.5154		2		0.8149		2.0471		0.4441		4.0581			251.5625	251.3987	Salida
251.3987		1		-------		-------		-------		-------			251.5625	253.5734	Llegada
251.5625		2		0.1897		16.6223		0.6493		2.1591			268.1847	253.5734	Salida
253.5734		1		-------		-------		-------		-------			268.1847	253.7215	Salida
253.7215		0		-------		-------		-------		-------			268.1847	-------		Llegada
268.1847		1		0.0910		23.9735		0.7158		1.6717			292.1582	269.8565	Salida
269.8565		0		-------		-------		-------		-------			292.1582	-------		Llegada
292.1582		1		0.5639		5.7292		0.4655		3.8236			297.8875	295.9818	Salida
295.9818		0		-------		-------		-------		-------			297.8875	-------		Llegada
297.8875		1		0.0199		39.1851		0.5740		2.7756			337.0726	300.6630	Salida
300.6630		0		-------		-------		-------		-------			337.0726	-------		Llegada
337.0726		1		0.5914		5.2527		0.6035		2.5248			342.3253	339.5974	Salida
339.5974		0		-------		-------		-------		-------			342.3253	-------		Llegada
342.3253		1		0.0998		23.0471		0.2036		7.9576			365.3725	350.2829	Salida
350.2829		0		-------		-------		-------		-------			365.3725	-------		Llegada
365.3725		1		0.0512		29.7163		0.0187		19.8891			395.0888	385.2615	Salida
385.2615		0		-------		-------		-------		-------			395.0888	-------		Llegada
395.0888		1		0.9736		0.2678		0.4997		3.4686			395.3566	398.5574	Llegada
395.3566		2		0.1097		22.1001		0.9197		0.4186			417.4567	395.7752	Salida
395.7752		1		-------		-------		-------		-------			417.4567	398.5574	Salida
398.5574		0		-------		-------		-------		-------			417.4567	-------		Llegada
417.4567		1		0.9121		0.9201		0.3011		6.0021			418.3768	423.4588	Llegada
418.3768		2		0.9375		0.6453		0.8848		0.6120			419.0221	418.9888	Salida
418.9888		1		-------		-------		-------		-------			419.0221	423.4588	Llegada
419.0221		2		0.2541		13.6989		0.5342		3.1347			432.7210	422.1568	Salida
422.1568		1		-------		-------		-------		-------			432.7210	423.4588	Salida
423.4588		0		-------		-------		-------		-------			432.7210	-------		Llegada
432.7210		1		0.0546		29.0816		0.8107		1.0490			461.8026	433.7700	Salida
433.7700		0		-------		-------		-------		-------			461.8026	-------		Llegada
461.8026		1		0.3172		11.4812		0.0337		16.9460			473.2838	478.7486	Llegada
473.2838		2		0.4686		7.5805		0.1321		10.1204			480.8642	478.7486	Salida
478.7486		1		-------		-------		-------		-------			480.8642	483.4042	Llegada
480.8642		2		0.4779		7.3841		0.6583		2.0905			488.2483	482.9547	Salida
482.9547		1		-------		-------		-------		-------			488.2483	483.4042	Salida
483.4042		0		-------		-------		-------		-------			488.2483	-------		Llegada
488.2483		1		0.7814		2.4661		0.5688		2.8208			490.7144	491.0691	Llegada
490.7144		2		0.3741		9.8322		0.3453		5.3164			500.5466	491.0691	Salida
491.0691		1		-------		-------		-------		-------			500.5466	496.0308	Salida
496.0308		0		-------		-------		-------		-------			500.5466	-------		Llegada
500.5466		1		0.0343		33.7274		0.3940		4.6574			534.2741	505.2040	Salida
505.2040		0		-------		-------		-------		-------			534.2741	-------		Llegada
534.2741		1		0.9193		0.8411		0.6257		2.3445			535.1152	536.6186	Llegada
535.1152		2		0.9975		0.0250		0.0191		19.7859			535.1401	536.6186	Llegada
535.1401		3		0.8293		1.8717		0.0487		15.1077			537.0118	536.6186	Salida
536.6186		2		-------		-------		-------		-------			537.0118	550.2478	Llegada
537.0118		3		0.0378		32.7430		0.8029		1.0978			569.7548	538.1095	Salida
538.1095		2		-------		-------		-------		-------			569.7548	550.2478	Salida
550.2478		1		-------		-------		-------		-------			569.7548	554.9011	Salida
554.9011		0		-------		-------		-------		-------			569.7548	-------		Llegada
569.7548		1		0.5484		6.0067		0.1475		9.5682			575.7615	579.3230	Llegada
575.7615		2		0.7226		3.2494		0.4605		3.8768			579.0109	579.3230	Llegada
579.0109		3		0.4486		8.0161		0.6601		2.0770			587.0270	579.3230	Salida
579.3230		2		-------		-------		-------		-------			587.0270	579.6383	Salida
579.6383		1		-------		-------		-------		-------			587.0270	581.0879	Salida
581.0879		0		-------		-------		-------		-------			587.0270	-------		Llegada
587.0270		1		0.3453		10.6325		0.7027		1.7638			597.6595	588.7908	Salida
588.7908		0		-------		-------		-------		-------			597.6595	-------		Llegada
597.6595		1		0.1943		16.3838		0.3999		4.5826			614.0433	602.2421	Salida
602.2421		0		-------		-------		-------		-------			614.0433	-------		Llegada
614.0433		1		0.5135		6.6653		0.5115		3.3518			620.7086	617.3951	Salida
617.3951		0		-------		-------		-------		-------			620.7086	-------		Llegada
620.7086		1		0.4336		8.3553		0.9821		0.0905			629.0639	620.7990	Salida
620.7990		0		-------		-------		-------		-------			629.0639	-------		Llegada
629.0639		1		0.6436		4.4061		0.9115		0.4632			633.4700	629.5271	Salida
629.5271		0		-------		-------		-------		-------			633.4700	-------		Llegada
633.4700		1		0.6404		4.4572		0.4251		4.2773			637.9272	637.7473	Salida
637.7473		0		-------		-------		-------		-------			637.9272	-------		Llegada
637.9272		1		0.4804		7.3324		0.0145		21.1787			645.2595	659.1059	Llegada
645.2595		2		0.7704		2.6083		0.5146		3.3214			647.8679	648.5809	Llegada
647.8679		3		0.4084		8.9540		0.6897		1.8572			656.8219	648.5809	Salida
648.5809		2		-------		-------		-------		-------			656.8219	649.7250	Salida
649.7250		1		-------		-------		-------		-------			656.8219	659.1059	Llegada
656.8219		2		0.1403		19.6373		0.4059		4.5076			676.4591	659.1059	Salida
659.1059		1		-------		-------		-------		-------			676.4591	661.3295	Salida
661.3295		0		-------		-------		-------		-------			676.4591	-------		Llegada
676.4591		1		0.7089		3.4410		0.9696		0.1542			679.9001	676.6133	Salida
676.6133		0		-------		-------		-------		-------			679.9001	-------		Llegada
679.9001		1		0.4547		7.8817		0.7467		1.4605			687.7819	681.3606	Salida
681.3606		0		-------		-------		-------		-------			687.7819	-------		Llegada
687.7819		1		0.7725		2.5810		0.0031		28.8553			690.3628	716.6372	Llegada
690.3628		2		0.8942		1.1178		0.4951		3.5151			691.4806	693.8779	Llegada
691.4806		3		0.4637		7.6861		0.3429		5.3523			699.1667	693.8779	Salida
693.8779		2		-------		-------		-------		-------			699.1667	696.8329	Salida
696.8329		1		-------		-------		-------		-------			699.1667	716.6372	Llegada
699.1667		2		0.1552		18.6327		0.8090		1.0599			717.7994	700.2266	Salida
700.2266		1		-------		-------		-------		-------			717.7994	716.6372	Salida
716.6372		0		-------		-------		-------		-------			717.7994	-------		Llegada
717.7994		1		0.0456		30.8794		0.3495		5.2568			748.6788	723.0562	Salida
723.0562		0		-------		-------		-------		-------			748.6788	-------		Llegada
748.6788		1		0.2089		15.6592		0.5591		2.9073			764.3381	751.5861	Salida
751.5861		0		-------		-------		-------		-------			764.3381	-------		Llegada
764.3381		1		0.8610		1.4968		0.6425		2.2117			765.8348	766.5497	Llegada
765.8348		2		0.5412		6.1405		0.5046		3.4196			771.9753	766.5497	Salida
766.5497		1		-------		-------		-------		-------			771.9753	769.2544	Salida
769.2544		0		-------		-------		-------		-------			771.9753	-------		Llegada
771.9753		1		0.5541		5.9049		0.1815		8.5319			777.8802	780.5073	Llegada
777.8802		2		0.9297		0.7287		0.0344		16.8477			778.6089	780.5073	Llegada
778.6089		3		0.1960		16.2970		0.7001		1.7824			794.9059	780.3914	Salida
780.3914		2		-------		-------		-------		-------			794.9059	780.5073	Salida
780.5073		1		-------		-------		-------		-------			794.9059	794.7279	Salida
794.7279		0		-------		-------		-------		-------			794.9059	-------		Llegada
794.9059		1		0.5491		5.9956		0.6044		2.5173			800.9015	797.4232	Salida
797.4232		0		-------		-------		-------		-------			800.9015	-------		Llegada
800.9015		1		0.3899		9.4193		0.6894		1.8598			810.3209	802.7613	Salida
802.7613		0		-------		-------		-------		-------			810.3209	-------		Llegada
810.3209		1		0.0104		45.6782		0.0987		11.5767			855.9991	821.8976	Salida
821.8976		0		-------		-------		-------		-------			855.9991	-------		Llegada
855.9991		1		0.6590		4.1699		0.4651		3.8280			860.1690	859.8271	Salida
859.8271		0		-------		-------		-------		-------			860.1690	-------		Llegada
860.1690		1		0.8454		1.6791		0.4315		4.2019			861.8480	864.3709	Llegada
861.8480		2		0.4682		7.5892		0.7397		1.5077			869.4372	863.3558	Salida
863.3558		1		-------		-------		-------		-------			869.4372	864.3709	Salida
864.3709		0		-------		-------		-------		-------			869.4372	-------		Llegada
869.4372		1		0.9266		0.7619		0.9318		0.3530			870.1992	869.7903	Salida
869.7903		0		-------		-------		-------		-------			870.1992	-------		Llegada
870.1992		1		0.0825		24.9460		0.0818		12.5173			895.1452	882.7165	Salida
882.7165		0		-------		-------		-------		-------			895.1452	-------		Llegada
895.1452		1		0.7408		3.0000		0.1281		10.2737			898.1452	905.4189	Llegada
898.1452		2		0.4313		8.4104		0.9497		0.2580			906.5556	898.4032	Salida
898.4032		1		-------		-------		-------		-------			906.5556	905.4189	Salida
905.4189		0		-------		-------		-------		-------			906.5556	-------		Llegada
906.5556		1		0.6872		3.7512		0.2922		6.1508			910.3068	912.7064	Llegada
910.3068		2		0.5922		5.2383		0.2284		7.3841			915.5451	912.7064	Salida
912.7064		1		-------		-------		-------		-------			915.5451	917.6909	Llegada
915.5451		2		0.7969		2.2705		0.1463		9.6104			917.8156	917.6909	Salida
917.6909		1		-------		-------		-------		-------			917.8156	925.1554	Llegada
917.8156		2		0.4099		8.9188		0.7266		1.5969			926.7344	919.4125	Salida
