SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
2599.8045		1		-------		-------		-------		-------			2650.9056	2611.6002	Salida
2611.6002		0		-------		-------		-------		-------			2650.9056	-------		Llegada
2650.9056		1		0.7380		4.5574		0.4779		9.5985			2655.4630	2660.5041	Llegada
2655.4630		2		0.7179		4.9722		0.4046		11.7647			2660.4352	2660.5041	Llegada
2660.4352		3		0.7111		5.1137		0.0828		32.3869			2665.5489	2660.5041	Salida
2660.5041		2		-------		-------		-------		-------			2665.5489	2667.2277	Llegada
2665.5489		3		0.4575		11.7308		0.9366		0.8518			2677.2797	2666.4007	Salida
2666.4007		2		-------		-------		-------		-------			2677.2797	2667.2277	Salida
2667.2277		1		-------		-------		-------		-------			2677.2797	2692.8221	Llegada
2677.2797		2		0.5524		8.9034		0.9014		1.3501			2686.1831	2678.6298	Salida
2678.6298		1		-------		-------		-------		-------			2686.1831	2692.8221	Llegada
2686.1831		2		0.3470		15.8771		0.8263		2.4804			2702.0602	2688.6636	Salida
2688.6636		1		-------		-------		-------		-------			2702.0602	2692.8221	Salida
2692.8221		0		-------		-------		-------		-------			2702.0602	-------		Llegada
2702.0602		1		0.1495		28.5083		0.8771		1.7046			2730.5685	2703.7648	Salida
2703.7648		0		-------		-------		-------		-------			2730.5685	-------		Llegada
2730.5685		1		0.6333		6.8513		0.7330		4.0388			2737.4197	2734.6073	Salida
2734.6073		0		-------		-------		-------		-------			2737.4197	-------		Llegada
2737.4197		1		0.6117		7.3735		0.0404		41.7257			2744.7933	2779.1455	Llegada
2744.7933		2		0.1805		25.6783		0.1002		29.9086			2770.4715	2774.7019	Llegada
2770.4715		3		0.9755		0.3722		0.6558		5.4837			2770.8438	2774.7019	Llegada
2770.8438		4		0.2382		21.5213		0.0433		40.8066			2792.3651	2774.7019	Salida
2774.7019		3		-------		-------		-------		-------			2792.3651	2775.9553	Salida
2775.9553		2		-------		-------		-------		-------			2792.3651	2779.1455	Salida
2779.1455		1		-------		-------		-------		-------			2792.3651	2811.6503	Llegada
2792.3651		2		0.9330		1.0407		0.9570		0.5712			2793.4058	2792.9363	Salida
2792.9363		1		-------		-------		-------		-------			2793.4058	2811.6503	Llegada
2793.4058		2		0.5262		9.6301		0.5636		7.4554			2803.0359	2800.8612	Salida
2800.8612		1		-------		-------		-------		-------			2803.0359	2811.6503	Llegada
2803.0359		2		0.2775		19.2283		0.5458		7.8705			2822.2642	2810.9064	Salida
2810.9064		1		-------		-------		-------		-------			2822.2642	2811.6503	Salida
2811.6503		0		-------		-------		-------		-------			2822.2642	-------		Llegada
2822.2642		1		0.7838		3.6547		0.0155		54.1701			2825.9190	2876.4344	Llegada
2825.9190		2		0.0237		56.1055		0.5016		8.9687			2882.0244	2834.8877	Salida
2834.8877		1		-------		-------		-------		-------			2882.0244	2876.4344	Salida
2876.4344		0		-------		-------		-------		-------			2882.0244	-------		Llegada
2882.0244		1		0.4201		13.0107		0.7349		4.0049			2895.0351	2886.0293	Salida
2886.0293		0		-------		-------		-------		-------			2895.0351	-------		Llegada
2895.0351		1		0.5844		8.0568		0.8775		1.6986			2903.0920	2896.7337	Salida
2896.7337		0		-------		-------		-------		-------			2903.0920	-------		Llegada
2903.0920		1		0.6714		5.9750		0.1368		25.8616			2909.0669	2928.9536	Llegada
2909.0669		2		0.7789		3.7486		0.0184		51.9218			2912.8155	2928.9536	Llegada
2912.8155		3		0.9631		0.5643		0.9284		0.9664			2913.3798	2913.7819	Llegada
2913.3798		4		0.8955		1.6550		0.5964		6.7186			2915.0348	2913.7819	Salida
2913.7819		3		-------		-------		-------		-------			2915.0348	2920.0984	Llegada
2915.0348		4		0.6613		6.2030		0.5072		8.8249			2921.2377	2920.0984	Salida
2920.0984		3		-------		-------		-------		-------			2921.2377	2923.8597	Llegada
2921.2377		4		0.6368		6.7698		0.8418		2.2382			2928.0075	2923.4759	Salida
2923.4759		3		-------		-------		-------		-------			2928.0075	2923.8597	Salida
2923.8597		2		-------		-------		-------		-------			2928.0075	2928.9536	Llegada
2928.0075		3		0.6074		7.4786		0.6123		6.3774			2935.4861	2928.9536	Salida
2928.9536		2		-------		-------		-------		-------			2935.4861	2934.3849	Salida
2934.3849		1		-------		-------		-------		-------			2935.4861	2960.9887	Llegada
2935.4861		2		0.4977		10.4668		0.8456		2.1807			2945.9530	2937.6668	Salida
2937.6668		1		-------		-------		-------		-------			2945.9530	2960.9887	Llegada
2945.9530		2		0.6556		6.3329		0.4307		10.9518			2952.2859	2956.9047	Llegada
2952.2859		3		0.8026		3.2989		0.1818		22.1602			2955.5847	2956.9047	Llegada
2955.5847		4		0.9942		0.0871		0.0801		32.8194			2955.6718	2956.9047	Llegada
2955.6718		5		0.7277		4.7683		-------		-------			2960.4402	2956.9047	Salida
2956.9047		4		-------		-------		0.7780		3.2638			2960.4402	2960.1686	Salida
2960.1686		3		-------		-------		-------		-------			2960.4402	2960.9887	Llegada
2960.4402		4		0.0956		35.2149		0.7514		3.7151			2995.6551	2960.9887	Salida
2960.9887		3		-------		-------		-------		-------			2995.6551	2964.1553	Salida
2964.1553		2		-------		-------		-------		-------			2995.6551	2974.4460	Salida
2974.4460		1		-------		-------		-------		-------			2995.6551	2988.4041	Salida
2988.4041		0		-------		-------		-------		-------			2995.6551	-------		Llegada
2995.6551		1		0.2796		19.1160		0.5156		8.6104			3014.7711	3004.2655	Salida
3004.2655		0		-------		-------		-------		-------			3014.7711	-------		Llegada
3014.7711		1		0.4863		10.8142		0.8640		1.9000			3025.5853	3016.6711	Salida
3016.6711		0		-------		-------		-------		-------			3025.5853	-------		Llegada
3025.5853		1		0.3932		14.0031		0.1577		24.0091			3039.5883	3049.5943	Llegada
3039.5883		2		0.0008		106.8064		0.1720		22.8808			3146.3947	3049.5943	Salida
3049.5943		1		-------		-------		-------		-------			3146.3947	3062.4692	Salida
3062.4692		0		-------		-------		-------		-------			3146.3947	-------		Llegada
3146.3947		1		0.1762		26.0455		0.9639		0.4781			3172.4402	3146.8728	Salida
3146.8728		0		-------		-------		-------		-------			3172.4402	-------		Llegada
3172.4402		1		0.1004		34.4799		0.0717		34.2590			3206.9201	3206.6992	Salida
3206.6992		0		-------		-------		-------		-------			3206.9201	-------		Llegada
3206.9201		1		0.5603		8.6891		0.7617		3.5386			3215.6092	3210.4587	Salida
3210.4587		0		-------		-------		-------		-------			3215.6092	-------		Llegada
3215.6092		1		0.5789		8.1993		0.1971		21.1129			3223.8085	3236.7221	Llegada
3223.8085		2		0.6035		7.5741		0.1863		21.8453			3231.3827	3236.7221	Llegada
3231.3827		3		0.8094		3.1724		0.1012		29.7754			3234.5551	3236.7221	Llegada
3234.5551		4		0.0319		51.6918		0.4650		9.9549			3286.2469	3236.7221	Salida
3236.7221		3		-------		-------		-------		-------			3286.2469	3244.5100	Salida
3244.5100		2		-------		-------		-------		-------			3286.2469	3245.6538	Salida
3245.6538		1		-------		-------		-------		-------			3286.2469	3261.1580	Salida
3261.1580		0		-------		-------		-------		-------			3286.2469	-------		Llegada
3286.2469		1		0.5319		9.4700		0.8344		2.3528			3295.7170	3288.5997	Salida
3288.5997		0		-------		-------		-------		-------			3295.7170	-------		Llegada
3295.7170		1		0.6468		6.5353		0.5261		8.3497			3302.2523	3304.0666	Llegada
3302.2523		2		0.9145		1.3400		0.3745		12.7680			3303.5922	3304.0666	Llegada
3303.5922		3		0.3041		17.8578		0.0101		59.6931			3321.4500	3304.0666	Salida
3304.0666		2		-------		-------		-------		-------			3321.4500	3315.0203	Salida
3315.0203		1		-------		-------		-------		-------			3321.4500	3363.2853	Llegada
3321.4500		2		0.1259		31.0803		0.5837		6.9996			3352.5303	3328.4496	Salida
3328.4496		1		-------		-------		-------		-------			3352.5303	3363.2853	Llegada
3352.5303		2		0.5258		9.6431		0.6122		6.3785			3362.1734	3358.9088	Salida
3358.9088		1		-------		-------		-------		-------			3362.1734	3363.2853	Llegada
3362.1734		2		0.4477		12.0549		0.9189		1.0990			3374.2283	3363.2724	Salida
3363.2724		1		-------		-------		-------		-------			3374.2283	3363.2853	Salida
3363.2853		0		-------		-------		-------		-------			3374.2283	-------		Llegada
3374.2283		1		0.7700		3.9213		0.4485		10.4241			3378.1496	3384.6525	Llegada
3378.1496		2		0.0910		35.9579		0.9461		0.7201			3414.1075	3378.8697	Salida
3378.8697		1		-------		-------		-------		-------			3414.1075	3384.6525	Salida
3384.6525		0		-------		-------		-------		-------			3414.1075	-------		Llegada
3414.1075		1		0.4124		13.2870		0.1914		21.4964			3427.3946	3435.6039	Llegada
3427.3946		2		0.0178		60.4168		0.9727		0.3600			3487.8114	3427.7545	Salida
3427.7545		1		-------		-------		-------		-------			3487.8114	3435.6039	Salida
3435.6039		0		-------		-------		-------		-------			3487.8114	-------		Llegada
3487.8114		1		0.9531		0.7210		0.5967		6.7121			3488.5324	3494.5235	Llegada
3488.5324		2		0.1698		26.5983		0.5566		7.6166			3515.1306	3494.5235	Salida
3494.5235		1		-------		-------		-------		-------			3515.1306	3496.1489	Salida
3496.1489		0		-------		-------		-------		-------			3515.1306	-------		Llegada
3515.1306		1		0.7830		3.6691		0.9792		0.2738			3518.7997	3515.4044	Salida
3515.4044		0		-------		-------		-------		-------			3518.7997	-------		Llegada
3518.7997		1		0.6578		6.2820		0.8149		2.6613			3525.0817	3521.4610	Salida
3521.4610		0		-------		-------		-------		-------			3525.0817	-------		Llegada
3525.0817		1		0.4441		12.1743		0.1897		21.6090			3537.2560	3546.6907	Llegada
3537.2560		2		0.6493		6.4772		0.0910		31.1655			3543.7332	3546.6907	Llegada
3543.7332		3		0.7158		5.0152		0.5639		7.4480			3548.7483	3546.6907	Salida
3546.6907		2		-------		-------		-------		-------			3548.7483	3551.1812	Llegada
3548.7483		3		0.4655		11.4709		0.0199		50.9407			3560.2192	3551.1812	Salida
3551.1812		2		-------		-------		-------		-------			3560.2192	3568.4215	Llegada
3560.2192		3		0.5740		8.3267		0.5914		6.8286			3568.5459	3567.0478	Salida
3567.0478		2		-------		-------		-------		-------			3568.5459	3568.4215	Salida
3568.4215		1		-------		-------		-------		-------			3568.5459	3599.6890	Llegada
3568.5459		2		0.6035		7.5743		0.0998		29.9613			3576.1202	3598.5072	Llegada
3576.1202		3		0.2036		23.8727		0.0512		38.6312			3599.9929	3598.5072	Salida
3598.5072		2		-------		-------		-------		-------			3599.9929	3599.6890	Salida
3599.6890		1		-------		-------		-------		-------			3599.9929	3614.7514	Llegada
3599.9929		2		0.0187		59.6672		0.9736		0.3482			3659.6601	3600.3411	Salida
3600.3411		1		-------		-------		-------		-------			3659.6601	3614.7514	Salida
3614.7514		0		-------		-------		-------		-------			3659.6601	-------		Llegada
3659.6601		1		0.4997		10.4058		0.1097		28.7301			3670.0659	3688.3903	Llegada
3670.0659		2		0.9197		1.2558		0.9121		1.1961			3671.3217	3671.2620	Salida
3671.2620		1		-------		-------		-------		-------			3671.3217	3688.3903	Llegada
3671.3217		2		0.3011		18.0064		0.9375		0.8389			3689.3281	3672.1606	Salida
3672.1606		1		-------		-------		-------		-------			3689.3281	3688.3903	Salida
3688.3903		0		-------		-------		-------		-------			3689.3281	-------		Llegada
3689.3281		1		0.8848		1.8361		0.2541		17.8086			3691.1641	3707.1366	Llegada
3691.1641		2		0.5342		9.4042		0.0546		37.8061			3700.5684	3707.1366	Llegada
3700.5684		3		0.8107		3.1470		0.3172		14.9255			3703.7154	3707.1366	Llegada
3703.7154		4		0.0337		50.8380		0.4686		9.8546			3754.5534	3707.1366	Salida
3707.1366		3		-------		-------		-------		-------			3754.5534	3713.5700	Salida
3713.5700		2		-------		-------		-------		-------			3754.5534	3715.4939	Salida
3715.4939		1		-------		-------		-------		-------			3754.5534	3728.9702	Salida
3728.9702		0		-------		-------		-------		-------			3754.5534	-------		Llegada
3754.5534		1		0.1321		30.3612		0.4779		9.5993			3784.9146	3764.1527	Salida
3764.1527		0		-------		-------		-------		-------			3784.9146	-------		Llegada
3784.9146		1		0.6583		6.2715		0.7814		3.2059			3791.1861	3788.1205	Salida
3788.1205		0		-------		-------		-------		-------			3791.1861	-------		Llegada
3791.1861		1		0.5688		8.4625		0.3741		12.7819			3799.6486	3803.9680	Llegada
3799.6486		2		0.3453		15.9492		0.0343		43.8457			3815.5978	3803.9680	Salida
3803.9680		1		-------		-------		-------		-------			3815.5978	3843.4943	Llegada
3815.5978		2		0.3940		13.9721		0.9193		1.0934			3829.5699	3816.6912	Salida
3816.6912		1		-------		-------		-------		-------			3829.5699	3843.4943	Llegada
3829.5699		2		0.6257		7.0335		0.9975		0.0325			3836.6034	3829.6023	Salida
3829.6023		1		-------		-------		-------		-------			3836.6034	3843.4943	Llegada
3836.6034		2		0.0191		59.3577		0.8293		2.4332			3895.9611	3839.0366	Salida
3839.0366		1		-------		-------		-------		-------			3895.9611	3843.4943	Salida
3843.4943		0		-------		-------		-------		-------			3895.9611	-------		Llegada
3895.9611		1		0.0487		45.3231		0.0378		42.5659			3941.2843	3938.5270	Salida
3938.5270		0		-------		-------		-------		-------			3941.2843	-------		Llegada
3941.2843		1		0.8029		3.2933		0.5484		7.8088			3944.5775	3949.0930	Llegada
3944.5775		2		0.1475		28.7045		0.7226		4.2242			3973.2821	3948.8017	Salida
3948.8017		1		-------		-------		-------		-------			3973.2821	3949.0930	Salida
3949.0930		0		-------		-------		-------		-------			3973.2821	-------		Llegada
3973.2821		1		0.4605		11.6303		0.4486		10.4209			3984.9124	3983.7029	Salida
3983.7029		0		-------		-------		-------		-------			3984.9124	-------		Llegada
3984.9124		1		0.6601		6.2310		0.3453		13.8223			3991.1434	3998.7347	Llegada
3991.1434		2		0.7027		5.2915		0.1943		21.2989			3996.4348	3998.7347	Llegada
3996.4348		3		0.3999		13.7479		0.5135		8.6648			4010.1827	3998.7347	Salida
3998.7347		2		-------		-------		-------		-------			4010.1827	4005.0997	Salida
4005.0997		1		-------		-------		-------		-------			4010.1827	4012.4423	Llegada
4010.1827		2		0.5115		10.0553		0.4336		10.8620			4020.2380	4012.4423	Salida
4012.4423		1		-------		-------		-------		-------			4020.2380	4021.0447	Llegada
4020.2380		2		0.9821		0.2714		0.6436		5.7279			4020.5094	4021.0447	Llegada
4020.5094		3		0.9115		1.3897		0.6404		5.7943			4021.8991	4021.0447	Salida
4021.0447		2		-------		-------		-------		-------			4021.8991	4025.9659	Llegada
4021.8991		3		0.4251		12.8318		0.4804		9.5321			4034.7309	4025.9659	Salida
4025.9659		2		-------		-------		-------		-------			4034.7309	4026.3037	Salida
4026.3037		1		-------		-------		-------		-------			4034.7309	4031.4312	Salida
4031.4312		0		-------		-------		-------		-------			4034.7309	-------		Llegada
4034.7309		1		0.0145		63.5362		0.7704		3.3908			4098.2671	4038.1217	Salida
4038.1217		0		-------		-------		-------		-------			4098.2671	-------		Llegada
4098.2671		1		0.5146		9.9641		0.4084		11.6402			4108.2312	4109.9074	Llegada
4108.2312		2		0.6897		5.5716		0.1403		25.5284			4113.8028	4109.9074	Salida
4109.9074		1		-------		-------		-------		-------			4113.8028	4133.7597	Llegada
4113.8028		2		0.4059		13.5229		0.7089		4.4733			4127.3257	4118.2761	Salida
4118.2761		1		-------		-------		-------		-------			4127.3257	4133.7597	Llegada
4127.3257		2		0.9696		0.4625		0.4547		10.2462			4127.7882	4133.7597	Llegada
4127.7882		3		0.7467		4.3814		0.7725		3.3553			4132.1695	4131.1435	Salida
4131.1435		2		-------		-------		-------		-------			4132.1695	4133.7597	Llegada
4132.1695		3		0.0031		86.5660		0.8942		1.4531			4218.7355	4133.6226	Salida
4133.6226		2		-------		-------		-------		-------			4218.7355	4133.7597	Salida
4133.7597		1		-------		-------		-------		-------			4218.7355	4137.5720	Salida
4137.5720		0		-------		-------		-------		-------			4218.7355	-------		Llegada
4218.7355		1		0.4951		10.5452		0.4637		9.9919			4229.2808	4228.7275	Salida
4228.7275		0		-------		-------		-------		-------			4229.2808	-------		Llegada
4229.2808		1		0.3429		16.0568		0.1552		24.2225			4245.3376	4253.5032	Llegada
4245.3376		2		0.8090		3.1796		0.0456		40.1433			4248.5172	4253.5032	Llegada
4248.5172		3		0.3495		15.7705		0.2089		20.3570			4264.2877	4253.5032	Salida
4253.5032		2		-------		-------		-------		-------			4264.2877	4268.8742	Llegada
4264.2877		3		0.5591		8.7218		0.8610		1.9458			4273.0095	4266.2335	Salida
4266.2335		2		-------		-------		-------		-------			4273.0095	4268.8742	Salida
4268.8742		1		-------		-------		-------		-------			4273.0095	4285.4809	Llegada
4273.0095		2		0.6425		6.6350		0.5412		7.9827			4279.6445	4280.9922	Llegada
4279.6445		3		0.5046		10.2589		0.5541		7.6764			4289.9034	4280.9922	Salida
4280.9922		2		-------		-------		-------		-------			4289.9034	4285.4809	Salida
4285.4809		1		-------		-------		-------		-------			4289.9034	4287.3209	Salida
4287.3209		0		-------		-------		-------		-------			4289.9034	-------		Llegada
4289.9034		1		0.1815		25.5958		0.9297		0.9473			4315.4992	4290.8507	Salida
4290.8507		0		-------		-------		-------		-------			4315.4992	-------		Llegada
4315.4992		1		0.0344		50.5430		0.1960		21.1861			4366.0423	4336.6853	Salida
4336.6853		0		-------		-------		-------		-------			4366.0423	-------		Llegada
4366.0423		1		0.7001		5.3473		0.5491		7.7943			4371.3895	4373.8366	Llegada
4371.3895		2		0.6044		7.5520		0.3899		12.2451			4378.9415	4373.8366	Salida
4373.8366		1		-------		-------		-------		-------			4378.9415	4383.6347	Llegada
4378.9415		2		0.6894		5.5793		0.0104		59.3817			4384.5208	4383.6347	Salida
4383.6347		1		-------		-------		-------		-------			4384.5208	4438.3232	Llegada
4384.5208		2		0.0987		34.7302		0.6590		5.4209			4419.2511	4389.9417	Salida
4389.9417		1		-------		-------		-------		-------			4419.2511	4438.3232	Llegada
4419.2511		2		0.4651		11.4840		0.8454		2.1828			4430.7351	4421.4339	Salida
4421.4339		1		-------		-------		-------		-------			4430.7351	4438.3232	Llegada
4430.7351		2		0.4315		12.6057		0.4682		9.8660			4443.3408	4438.3232	Salida
4438.3232		1		-------		-------		-------		-------			4443.3408	4440.6010	Salida
4440.6010		0		-------		-------		-------		-------			4443.3408	-------		Llegada
4443.3408		1		0.7397		4.5231		0.9266		0.9905			4447.8639	4444.3313	Salida
4444.3313		0		-------		-------		-------		-------			4447.8639	-------		Llegada
4447.8639		1		0.9318		1.0591		0.0825		32.4298			4448.9230	4480.2937	Llegada
4448.9230		2		0.0818		37.5520		0.7408		3.9000			4486.4750	4452.8230	Salida
4452.8230		1		-------		-------		-------		-------			4486.4750	4480.2937	Salida
4480.2937		0		-------		-------		-------		-------			4486.4750	-------		Llegada
4486.4750		1		0.1281		30.8212		0.4313		10.9336			4517.2962	4497.4085	Salida
