SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
736.4818		1		0.9254		0.7749		0.5979		2.5715			737.2567	739.0534	Llegada
737.2567		2		0.9878		0.1229		0.2939		6.1224			737.3796	739.0534	Llegada
737.3796		3		0.7378		3.0404		0.9955		0.0225			740.4200	737.4021	Salida
737.4021		2		-------		-------		-------		-------			740.4200	739.0534	Salida
739.0534		1		-------		-------		-------		-------			740.4200	743.3791	Llegada
740.4200		2		0.6701		4.0036		0.3238		5.6382			744.4236	743.3791	Salida
743.3791		1		-------		-------		-------		-------			744.4236	746.0582	Llegada
744.4236		2		0.4196		8.6833		0.7132		1.6900			753.1070	746.0582	Salida
746.0582		1		-------		-------		-------		-------			753.1070	746.1136	Salida
746.1136		0		-------		-------		-------		-------			753.1070	-------		Llegada
753.1070		1		0.8105		2.1012		0.0626		13.8514			755.2081	766.9584	Llegada
755.2081		2		0.6332		4.5694		0.0996		11.5310			759.7775	766.7391	Llegada
759.7775		3		0.4540		7.8972		0.1057		11.2336			767.6747	766.7391	Salida
766.7391		2		-------		-------		-------		-------			767.6747	766.9584	Salida
766.9584		1		-------		-------		-------		-------			767.6747	771.0111	Llegada
767.6747		2		0.7725		2.5814		0.2475		6.9812			770.2561	771.0111	Llegada
770.2561		3		0.3930		9.3387		0.3208		5.6842			779.5949	771.0111	Salida
771.0111		2		-------		-------		-------		-------			779.5949	774.6559	Salida
774.6559		1		-------		-------		-------		-------			779.5949	775.9404	Salida
775.9404		0		-------		-------		-------		-------			779.5949	-------		Llegada
779.5949		1		0.0601		28.1257		0.6481		2.1685			807.7206	781.7634	Salida
781.7634		0		-------		-------		-------		-------			807.7206	-------		Llegada
807.7206		1		0.7238		3.2322		0.2414		7.1061			810.9528	814.8267	Llegada
810.9528		2		0.3392		10.8112		0.0892		12.0852			821.7640	814.8267	Salida
814.8267		1		-------		-------		-------		-------			821.7640	823.0380	Llegada
821.7640		2		0.5965		5.1663		0.8596		0.7562			826.9303	822.5201	Salida
822.5201		1		-------		-------		-------		-------			826.9303	823.0380	Salida
823.0380		0		-------		-------		-------		-------			826.9303	-------		Llegada
826.9303		1		0.7049		3.4975		0.0616		13.9336			830.4278	840.8639	Llegada
830.4278		2		0.0876		24.3518		0.6303		2.3078			854.7796	832.7356	Salida
832.7356		1		-------		-------		-------		-------			854.7796	840.8639	Salida
840.8639		0		-------		-------		-------		-------			854.7796	-------		Llegada
854.7796		1		0.6595		4.1622		0.0754		12.9269			858.9417	867.7065	Llegada
858.9417		2		0.9242		0.7881		0.3974		4.6144			859.7299	863.5562	Llegada
859.7299		3		0.0709		26.4667		0.5943		2.6019			886.1965	862.3318	Salida
862.3318		2		-------		-------		-------		-------			886.1965	863.5562	Salida
863.5562		1		-------		-------		-------		-------			886.1965	867.7065	Salida
867.7065		0		-------		-------		-------		-------			886.1965	-------		Llegada
886.1965		1		0.7212		3.2689		0.4905		3.5613			889.4654	889.7578	Llegada
889.4654		2		0.3075		11.7933		0.5317		3.1588			901.2586	889.7578	Salida
889.7578		1		-------		-------		-------		-------			901.2586	892.6242	Salida
892.6242		0		-------		-------		-------		-------			901.2586	-------		Llegada
901.2586		1		0.5532		5.9207		0.9407		0.3056			907.1793	901.5643	Salida
901.5643		0		-------		-------		-------		-------			907.1793	-------		Llegada
907.1793		1		0.6313		4.5998		0.0072		24.7014			911.7791	931.8807	Llegada
911.7791		2		0.0465		30.6934		0.4038		4.5344			942.4726	916.3136	Salida
916.3136		1		-------		-------		-------		-------			942.4726	931.8807	Salida
931.8807		0		-------		-------		-------		-------			942.4726	-------		Llegada
