2942.61	1	0.416844	13.1257	0.308291	15.2972	2955.73	2957.9	Llegada
2955.73	2	0.865013	2.17515	0.376013	12.7157	2957.91	2957.9	Salida
2957.9	1	0	0	0	0	2957.91	2968.45	Llegada
2957.91	2	0.211055	23.3346	0.102198	29.6509	2981.24	2968.45	Salida
2968.45	1	0	0	0	0	2981.24	2987.56	Llegada
2981.24	2	0.460355	11.6364	0.22977	19.1188	2992.88	2987.56	Salida
2987.56	1	0	0	0	0	2992.88	3000.36	Llegada
2992.88	2	0.540594	9.22631	0.871705	1.78495	3002.11	2994.66	Salida
2994.66	1	0	0	0	0	3002.11	3000.36	Salida
3000.36	0	0	0	0	0	3002.11	0	Llegada
3002.11	1	0.67663	5.85945	0.481417	9.50328	3007.97	3011.61	Llegada
3007.97	2	0.520345	9.79896	0.226501	19.3051	3017.76	3011.61	Salida
3011.61	1	0	0	0	0	3017.76	3027.27	Llegada
3017.76	2	0.415763	13.1646	0.500384	9.00094	3030.93	3026.77	Salida
3026.77	1	0	0	0	0	3030.93	3027.27	Salida
3027.27	0	0	0	0	0	3030.93	0	Llegada
3030.93	1	0.151929	28.2651	0.580645	7.06701	3059.19	3038	Salida
3038	0	0	0	0	0	3059.19	0	Llegada
3059.19	1	0.0629605	41.4787	0.197836	21.0641	3100.67	3080.26	Salida
