SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t	N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio	s_llegada	s_salida	s_evento
1867.8320	0	-------	-------	-------	-------	1878.2047	-------	Llegada
1878.2047	1	0.0699	26.6070	0.0012	33.4360	1904.8117	1911.6406	Llegada
1904.8117	2	0.9748	0.2554	0.7876	1.1937	1905.0671	1906.0054	Llegada
1905.0671	3	0.5564	5.8620	0.2369	7.2004	1910.9291	1906.0054	Salida
1906.0054	2	-------	-------	-------	-------	1910.9291	1911.6406	Llegada
1910.9291	3	0.6932	3.6641	0.2548	6.8369	1914.5932	1911.6406	Salida
1911.6406	2	-------	-------	-------	-------	1914.5932	1912.2674	Salida
1912.2674	1	-------	-------	-------	-------	1914.5932	1917.7660	Llegada
1914.5932	2	0.1610	18.2615	0.1180	10.6843	1932.8548	1917.7660	Salida
1917.7660	1	-------	-------	-------	-------	1932.8548	1925.2775	Salida
1925.2775	0	-------	-------	-------	-------	1932.8548	-------	Llegada
1932.8548	1	0.4260	8.5341	0.1679	8.9226	1941.3888	1941.7774	Llegada
1941.3888	2	0.4017	9.1194	0.3627	5.0703	1950.5082	1941.7774	Salida
1941.7774	1	-------	-------	-------	-------	1950.5082	1946.4592	Salida
1946.4592	0	-------	-------	-------	-------	1950.5082	-------	Llegada
1950.5082	1	0.4660	7.6349	0.5493	2.9959	1958.1431	1953.5041	Salida
1953.5041	0	-------	-------	-------	-------	1958.1431	-------	Llegada
1958.1431	1	0.2410	14.2284	0.0792	12.6804	1972.3715	1970.8235	Salida
1970.8235	0	-------	-------	-------	-------	1972.3715	-------	Llegada
1972.3715	1	0.7480	2.9041	0.2472	6.9882	1975.2756	1979.3598	Llegada
1975.2756	2	0.4946	7.0403	0.0274	17.9909	1982.3159	1979.3598	Salida
1979.3598	1	-------	-------	-------	-------	1982.3159	1993.2666	Llegada
1982.3159	2	0.1064	22.4083	0.9025	0.5130	-------	1982.8289	Salida
1982.8289	1	-------	-------	-------	-------	-------	1993.2666	Salida
1993.2666	0	-------	-------	-------	-------	-------	-------	Salida

--------------------------------------------------------------------------------------------------------------------

SIMULACION PARA EL MODELO - REPLICA #2

Tiempo_t	N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio	s_llegada	s_salida	s_evento
0.0000	0	0.0616	27.8692	-------	-------	27.8692	-------	Llegada
27.8692	1	0.5592	5.8127	0.6171	2.4138	33.6819	30.2830	Salida
30.2830	0	-------	-------	-------	-------	33.6819	-------	Llegada
33.6819	1	0.5131	6.6730	0.5008	3.4579	40.3549	37.1398	Salida
37.1398	0	-------	-------	-------	-------	40.3549	-------	Llegada
40.3549	1	0.9326	0.6979	0.3056	5.9276	41.0527	46.2824	Llegada
41.0527	2	0.5707	5.6092	0.9338	0.3422	46.6619	41.3950	Salida
41.3950	1	-------	-------	-------	-------	46.6619	46.2824	Salida
46.2824	0	-------	-------	-------	-------	46.6619	-------	Llegada
46.6619	1	0.2804	12.7163	0.3583	5.1319	59.3782	51.7938	Salida
51.7938	0	-------	-------	-------	-------	59.3782	-------	Llegada
59.3782	1	0.4903	7.1279	0.5173	3.2958	66.5060	62.6740	Salida
62.6740	0	-------	-------	-------	-------	66.5060	-------	Llegada
66.5060	1	0.0515	29.6583	0.7450	1.4715	96.1643	67.9776	Salida
67.9776	0	-------	-------	-------	-------	96.1643	-------	Llegada
96.1643	1	0.6783	3.8814	0.1695	8.8733	100.0457	105.0376	Llegada
100.0457	2	0.1710	17.6604	0.8462	0.8350	117.7061	100.8808	Salida
100.8808	1	-------	-------	-------	-------	117.7061	105.0376	Salida
105.0376	0	-------	-------	-------	-------	117.7061	-------	Llegada
117.7061	1	0.5713	5.5986	0.5338	3.1391	123.3048	120.8452	Salida
120.8452	0	-------	-------	-------	-------	123.3048	-------	Llegada
123.3048	1	0.3122	11.6401	0.1205	10.5785	134.9449	133.8833	Salida
133.8833	0	-------	-------	-------	-------	134.9449	-------	Llegada
134.9449	1	0.7748	2.5518	0.3914	4.6900	137.4966	139.6349	Llegada
137.4966	2	0.8685	1.4098	0.0220	19.0934	138.9064	139.6349	Llegada
138.9064	3	0.8860	1.2104	0.8959	0.5497	140.1168	139.4561	Salida
139.4561	2	-------	-------	-------	-------	140.1168	139.6349	Salida
139.6349	1	-------	-------	-------	-------	140.1168	156.5901	Llegada
140.1168	2	0.1283	20.5318	0.7885	1.1882	160.6486	141.3051	Salida
141.3051	1	-------	-------	-------	-------	160.6486	156.5901	Salida
156.5901	0	-------	-------	-------	-------	160.6486	-------	Llegada
160.6486	1	0.9575	0.4344	0.6875	1.8734	161.0830	162.5220	Llegada
161.0830	2	0.4056	9.0248	0.4706	3.7689	170.1078	162.5220	Salida
162.5220	1	-------	-------	-------	-------	170.1078	164.8519	Salida
164.8519	0	-------	-------	-------	-------	170.1078	-------	Llegada
170.1078	1	0.1883	16.6972	0.3382	5.4212	186.8050	175.5290	Salida
175.5290	0	-------	-------	-------	-------	186.8050	-------	Llegada
186.8050	1	0.7762	2.5338	0.7590	1.3789	189.3388	188.1838	Salida
188.1838	0	-------	-------	-------	-------	189.3388	-------	Llegada
189.3388	1	0.2720	13.0197	0.0565	14.3633	202.3584	203.7021	Llegada
202.3584	2	0.1173	21.4315	0.7623	1.3573	223.7899	203.7021	Salida
203.7021	1	-------	-------	-------	-------	223.7899	203.7157	Salida
203.7157	0	-------	-------	-------	-------	223.7899	-------	Llegada
223.7899	1	0.5738	5.5542	0.1688	8.8951	229.3441	232.6850	Llegada
229.3441	2	0.5073	6.7861	0.2522	6.8886	236.1301	232.6850	Salida
232.6850	1	-------	-------	-------	-------	236.1301	236.2327	Llegada
236.1301	2	0.3383	10.8369	0.6783	1.9406	246.9670	236.2327	Salida
236.2327	1	-------	-------	-------	-------	246.9670	238.0707	Salida
238.0707	0	-------	-------	-------	-------	246.9670	-------	Llegada
246.9670	1	0.0983	23.1927	0.9096	0.4736	270.1597	247.4406	Salida
247.4406	0	-------	-------	-------	-------	270.1597	-------	Llegada
270.1597	1	0.2121	15.5078	0.4106	4.4510	285.6675	274.6107	Salida
274.6107	0	-------	-------	-------	-------	285.6675	-------	Llegada
285.6675	1	0.0302	35.0056	0.9869	0.0661	320.6732	285.7337	Salida
285.7337	0	-------	-------	-------	-------	320.6732	-------	Llegada
320.6732	1	0.8020	2.2066	0.8987	0.5341	322.8798	321.2073	Salida
321.2073	0	-------	-------	-------	-------	322.8798	-------	Llegada
322.8798	1	0.0088	47.3105	0.6880	1.8700	370.1903	324.7498	Salida
324.7498	0	-------	-------	-------	-------	370.1903	-------	Llegada
370.1903	1	0.7946	2.2995	0.1371	9.9336	372.4899	380.1240	Llegada
372.4899	2	0.4765	7.4136	0.7521	1.4247	379.9035	373.9145	Salida
373.9145	1	-------	-------	-------	-------	379.9035	380.1240	Llegada
379.9035	2	0.8247	1.9279	0.8820	0.6277	381.8314	380.1240	Salida
380.1240	1	-------	-------	-------	-------	381.8314	380.5312	Salida
380.5312	0	-------	-------	-------	-------	381.8314	-------	Llegada
381.8314	1	0.2226	15.0216	0.0130	21.7303	396.8530	403.5616	Llegada
396.8530	2	0.2202	15.1330	0.9988	0.0059	411.9860	396.8589	Salida
396.8589	1	-------	-------	-------	-------	411.9860	403.5616	Salida
403.5616	0	-------	-------	-------	-------	411.9860	-------	Llegada
411.9860	1	0.7719	2.5884	0.4922	3.5446	414.5744	415.5306	Llegada
414.5744	2	0.0554	28.9371	0.8892	0.5870	443.5116	415.1614	Salida
415.1614	1	-------	-------	-------	-------	443.5116	415.5306	Salida
415.5306	0	-------	-------	-------	-------	443.5116	-------	Llegada
443.5116	1	0.2545	13.6864	0.6292	2.3165	457.1980	445.8281	Salida
445.8281	0	-------	-------	-------	-------	457.1980	-------	Llegada
457.1980	1	0.0580	28.4679	0.7618	1.3605	485.6659	458.5585	Salida
458.5585	0	-------	-------	-------	-------	485.6659	-------	Llegada
485.6659	1	0.8814	1.2629	0.3964	4.6270	486.9288	490.2928	Llegada
486.9288	2	0.4401	8.2074	0.9797	0.1025	495.1362	487.0314	Salida
487.0314	1	-------	-------	-------	-------	495.1362	490.2928	Salida
490.2928	0	-------	-------	-------	-------	495.1362	-------	Llegada
495.1362	1	0.3060	11.8415	0.6522	2.1371	506.9777	497.2733	Salida
497.2733	0	-------	-------	-------	-------	506.9777	-------	Llegada
506.9777	1	0.3903	9.4089	0.3362	5.4504	516.3866	512.4281	Salida
512.4281	0	-------	-------	-------	-------	516.3866	-------	Llegada
516.3866	1	0.6390	4.4778	0.1923	8.2444	520.8644	524.6311	Llegada
520.8644	2	0.2349	14.4870	0.6479	2.1704	535.3513	523.0347	Salida
523.0347	1	-------	-------	-------	-------	535.3513	524.6311	Salida
524.6311	0	-------	-------	-------	-------	535.3513	-------	Llegada
535.3513	1	0.8802	1.2755	0.0294	17.6259	536.6269	552.9772	Llegada
536.6269	2	0.7850	2.4206	0.3567	5.1541	539.0475	541.7810	Llegada
539.0475	3	0.7815	2.4653	0.6097	2.4742	541.5128	541.5217	Llegada
541.5128	4	0.2387	14.3239	0.0042	27.4140	555.8367	541.5217	Salida
541.5217	3	-------	-------	-------	-------	555.8367	541.7810	Salida
541.7810	2	-------	-------	-------	-------	555.8367	552.9772	Salida
552.9772	1	-------	-------	-------	-------	555.8367	568.9268	Llegada
555.8367	2	0.6226	4.7381	0.4589	3.8944	560.5748	559.7311	Salida
559.7311	1	-------	-------	-------	-------	560.5748	568.9268	Llegada
560.5748	2	0.0030	58.1600	0.3946	4.6498	618.7347	565.2246	Salida
565.2246	1	-------	-------	-------	-------	618.7347	568.9268	Salida
568.9268	0	-------	-------	-------	-------	618.7347	-------	Llegada
618.7347	1	0.9511	0.5014	0.0583	14.2065	619.2361	632.9412	Llegada
619.2361	2	0.2838	12.5950	0.2055	7.9103	631.8311	627.1465	Salida
627.1465	1	-------	-------	-------	-------	631.8311	632.9412	Llegada
631.8311	2	0.6876	3.7462	0.3418	5.3673	635.5773	632.9412	Salida
632.9412	1	-------	-------	-------	-------	635.5773	637.1984	Llegada
635.5773	2	0.9673	0.3322	0.5689	2.8202	635.9095	637.1984	Llegada
635.9095	3	0.7382	3.0354	0.4074	4.4894	638.9449	637.1984	Salida
637.1984	2	-------	-------	-------	-------	638.9449	638.3975	Salida
638.3975	1	-------	-------	-------	-------	638.9449	640.3989	Llegada
638.9449	2	0.5486	6.0037	0.0442	15.5942	644.9486	640.3989	Salida
640.3989	1	-------	-------	-------	-------	644.9486	654.5391	Llegada
644.9486	2	0.0596	28.1980	0.9389	0.3153	673.1465	645.2639	Salida
645.2639	1	-------	-------	-------	-------	673.1465	654.5391	Salida
654.5391	0	-------	-------	-------	-------	673.1465	-------	Llegada
673.1465	1	0.3804	9.6654	0.6987	1.7929	682.8120	674.9394	Salida
674.9394	0	-------	-------	-------	-------	682.8120	-------	Llegada
682.8120	1	0.1312	20.3139	0.6153	2.4285	703.1259	685.2404	Salida
685.2404	0	-------	-------	-------	-------	703.1259	-------	Llegada
703.1259	1	0.3465	10.5978	0.0114	22.3707	713.7237	725.4966	Llegada
713.7237	2	0.6447	4.3894	0.1315	10.1422	718.1131	723.8659	Llegada
718.1131	3	0.3681	9.9937	0.4262	4.2639	728.1068	722.3770	Salida
722.3770	2	-------	-------	-------	-------	728.1068	723.8659	Salida
723.8659	1	-------	-------	-------	-------	728.1068	725.4966	Salida
725.4966	0	-------	-------	-------	-------	728.1068	-------	Llegada
728.1068	1	0.7412	2.9947	0.6068	2.4974	731.1015	730.6042	Salida
730.6042	0	-------	-------	-------	-------	731.1015	-------	Llegada
731.1015	1	0.4304	8.4307	0.3638	5.0553	739.5323	736.1569	Salida
736.1569	0	-------	-------	-------	-------	739.5323	-------	Llegada
739.5323	1	0.0658	27.2162	0.4334	4.1809	766.7485	743.7132	Salida
743.7132	0	-------	-------	-------	-------	766.7485	-------	Llegada
766.7485	1	0.7584	2.7654	0.0169	20.4123	769.5139	787.1607	Llegada
769.5139	2	0.4917	7.0986	0.0422	15.8272	776.6125	785.3412	Llegada
776.6125	3	0.2224	15.0321	0.1793	8.5943	791.6445	785.2068	Salida
785.2068	2	-------	-------	-------	-------	791.6445	785.3412	Salida
785.3412	1	-------	-------	-------	-------	791.6445	787.1607	Salida
787.1607	0	-------	-------	-------	-------	791.6445	-------	Llegada
791.6445	1	0.3840	9.5706	0.1897	8.3105	801.2151	799.9550	Salida
799.9550	0	-------	-------	-------	-------	801.2151	-------	Llegada
801.2151	1	0.7482	2.9011	0.1222	10.5096	804.1163	811.7247	Llegada
804.1163	2	0.5972	5.1555	0.2968	6.0737	809.2718	810.1899	Llegada
809.2718	3	0.1664	17.9317	0.6568	2.1020	827.2035	810.1899	Salida
810.1899	2	-------	-------	-------	-------	827.2035	811.3738	Salida
811.3738	1	-------	-------	-------	-------	827.2035	811.7247	Salida
811.7247	0	-------	-------	-------	-------	827.2035	-------	Llegada
827.2035	1	0.2357	14.4529	0.5468	3.0181	841.6565	830.2217	Salida
830.2217	0	-------	-------	-------	-------	841.6565	-------	Llegada
841.6565	1	0.3555	10.3436	0.3668	5.0143	852.0000	846.6708	Salida
846.6708	0	-------	-------	-------	-------	852.0000	-------	Llegada
852.0000	1	0.1621	18.1955	0.7020	1.7692	870.1955	853.7692	Salida
853.7692	0	-------	-------	-------	-------	870.1955	-------	Llegada
870.1955	1	0.3782	9.7225	0.8068	1.0733	879.9181	871.2688	Salida
871.2688	0	-------	-------	-------	-------	879.9181	-------	Llegada
879.9181	1	0.8335	1.8209	0.7463	1.4629	881.7389	881.3809	Salida
881.3809	0	-------	-------	-------	-------	881.7389	-------	Llegada
881.7389	1	0.2330	14.5652	0.5747	2.7692	896.3042	884.5082	Salida
884.5082	0	-------	-------	-------	-------	896.3042	-------	Llegada
896.3042	1	0.3532	10.4075	0.6634	2.0517	906.7116	898.3558	Salida
898.3558	0	-------	-------	-------	-------	906.7116	-------	Llegada
906.7116	1	0.9386	0.6340	0.4190	4.3499	907.3456	911.0616	Llegada
907.3456	2	0.0968	23.3515	0.6970	1.8051	930.6971	909.1507	Salida
909.1507	1	-------	-------	-------	-------	930.6971	911.0616	Salida
911.0616	0	-------	-------	-------	-------	930.6971	-------	Llegada
930.6971	1	0.4358	8.3052	0.5885	2.6508	939.0023	933.3479	Salida
933.3479	0	-------	-------	-------	-------	939.0023	-------	Llegada
939.0023	1	0.7392	3.0224	0.6582	2.0909	942.0246	941.0932	Salida
941.0932	0	-------	-------	-------	-------	942.0246	-------	Llegada
942.0246	1	0.7678	2.6425	0.1232	10.4704	944.6671	952.4950	Llegada
944.6671	2	0.8480	1.6490	0.5160	3.3086	946.3161	947.9758	Llegada
946.3161	3	0.2454	14.0484	0.4452	4.0467	960.3645	947.9758	Salida
947.9758	2	-------	-------	-------	-------	960.3645	950.3628	Salida
950.3628	1	-------	-------	-------	-------	960.3645	952.4950	Salida
952.4950	0	-------	-------	-------	-------	960.3645	-------	Llegada
960.3645	1	0.8127	2.0734	0.4118	4.4356	962.4378	964.8001	Llegada
962.4378	2	0.1019	22.8337	0.0484	15.1388	985.2716	964.8001	Salida
964.8001	1	-------	-------	-------	-------	985.2716	977.5767	Salida
977.5767	0	-------	-------	-------	-------	985.2716	-------	Llegada
985.2716	1	0.9587	0.4221	0.4574	3.9110	985.6937	989.1826	Llegada
985.6937	2	0.4153	8.7887	0.1208	10.5696	994.4824	989.1826	Salida
989.1826	1	-------	-------	-------	-------	994.4824	996.2633	Llegada
994.4824	2	0.1594	18.3646	0.7935	1.1566	1012.8469	995.6390	Salida
995.6390	1	-------	-------	-------	-------	1012.8469	996.2633	Salida
996.2633	0	-------	-------	-------	-------	1012.8469	-------	Llegada
1012.8469	1	0.9276	0.7518	0.9929	0.0356	1013.5987	1012.8825	Salida
1012.8825	0	-------	-------	-------	-------	1013.5987	-------	Llegada
1013.5987	1	0.5398	6.1651	0.1606	9.1434	1019.7638	1022.7421	Llegada
1019.7638	2	0.5676	5.6626	0.8930	0.5658	1025.4264	1020.3296	Salida
1020.3296	1	-------	-------	-------	-------	1025.4264	1022.7421	Salida
1022.7421	0	-------	-------	-------	-------	1025.4264	-------	Llegada
1025.4264	1	0.8241	1.9351	0.5062	3.4040	1027.3615	1028.8304	Llegada
1027.3615	2	0.3120	11.6484	0.9209	0.4123	1039.0099	1027.7738	Salida
1027.7738	1	-------	-------	-------	-------	1039.0099	1028.8304	Salida
1028.8304	0	-------	-------	-------	-------	1039.0099	-------	Llegada
1039.0099	1	0.2032	15.9366	0.7478	1.4531	1054.9465	1040.4630	Salida
1040.4630	0	-------	-------	-------	-------	1054.9465	-------	Llegada
1054.9465	1	0.5094	6.7459	0.9423	0.2969	1061.6924	1055.2434	Salida
1055.2434	0	-------	-------	-------	-------	1061.6924	-------	Llegada
1061.6924	1	0.4060	9.0131	0.2771	6.4161	1070.7055	1068.1084	Salida
1068.1084	0	-------	-------	-------	-------	1070.7055	-------	Llegada
1070.7055	1	0.0655	27.2526	0.2540	6.8517	1097.9581	1077.5572	Salida
1077.5572	0	-------	-------	-------	-------	1097.9581	-------	Llegada
1097.9581	1	0.7931	2.3180	0.3109	5.8408	1100.2761	1103.7989	Llegada
1100.2761	2	0.6992	3.5786	0.6059	2.5056	1103.8547	1102.7817	Salida
1102.7817	1	-------	-------	-------	-------	1103.8547	1103.7989	Salida
1103.7989	0	-------	-------	-------	-------	1103.8547	-------	Llegada
1103.8547	1	0.7228	3.2466	0.8011	1.1088	1107.1013	1104.9635	Salida
1104.9635	0	-------	-------	-------	-------	1107.1013	-------	Llegada
1107.1013	1	0.6543	4.2423	0.6814	1.9177	1111.3436	1109.0190	Salida
1109.0190	0	-------	-------	-------	-------	1111.3436	-------	Llegada
1111.3436	1	0.2585	13.5285	0.0695	13.3302	1124.8720	1124.6737	Salida
1124.6737	0	-------	-------	-------	-------	1124.8720	-------	Llegada
1124.8720	1	0.8022	2.2039	0.4179	4.3627	1127.0759	1129.2348	Llegada
1127.0759	2	0.8630	1.4733	0.7298	1.5750	1128.5492	1128.6510	Llegada
1128.5492	3	0.4108	8.8966	0.4028	4.5461	1137.4459	1128.6510	Salida
1128.6510	2	-------	-------	-------	-------	1137.4459	1129.2348	Salida
1129.2348	1	-------	-------	-------	-------	1137.4459	1133.0954	Salida
1133.0954	0	-------	-------	-------	-------	1137.4459	-------	Llegada
1137.4459	1	0.8904	1.1607	0.9784	0.1090	1138.6066	1137.5548	Salida
1137.5548	0	-------	-------	-------	-------	1138.6066	-------	Llegada
1138.6066	1	0.2958	12.1790	0.7145	1.6811	1150.7856	1140.2877	Salida
1140.2877	0	-------	-------	-------	-------	1150.7856	-------	Llegada
1150.7856	1	0.4847	7.2432	0.6078	2.4894	1158.0288	1153.2750	Salida
1153.2750	0	-------	-------	-------	-------	1158.0288	-------	Llegada
1158.0288	1	0.6353	4.5362	0.6878	1.8710	1162.5651	1159.8999	Salida
1159.8999	0	-------	-------	-------	-------	1162.5651	-------	Llegada
1162.5651	1	0.3556	10.3389	0.1447	9.6659	1172.9040	1172.2309	Salida
1172.2309	0	-------	-------	-------	-------	1172.9040	-------	Llegada
1172.9040	1	0.6302	4.6175	0.7617	1.3613	1177.5215	1174.2653	Salida
1174.2653	0	-------	-------	-------	-------	1177.5215	-------	Llegada
1177.5215	1	0.4218	8.6314	0.6957	1.8141	1186.1529	1179.3356	Salida
1179.3356	0	-------	-------	-------	-------	1186.1529	-------	Llegada
1186.1529	1	0.0157	41.5557	0.2149	7.6870	1227.7086	1193.8400	Salida
1193.8400	0	-------	-------	-------	-------	1227.7086	-------	Llegada
1227.7086	1	0.0066	50.1405	0.7148	1.6784	1277.8491	1229.3871	Salida
1229.3871	0	-------	-------	-------	-------	1277.8491	-------	Llegada
1277.8491	1	0.8208	1.9749	0.7294	1.5775	1279.8240	1279.4266	Salida
1279.4266	0	-------	-------	-------	-------	1279.8240	-------	Llegada
1279.8240	1	0.5160	6.6173	0.4751	3.7215	1286.4414	1283.5456	Salida
1283.5456	0	-------	-------	-------	-------	1286.4414	-------	Llegada
1286.4414	1	0.4109	8.8951	0.7745	1.2780	1295.3364	1287.7193	Salida
1287.7193	0	-------	-------	-------	-------	1295.3364	-------	Llegada
1295.3364	1	0.5446	6.0772	0.2131	7.7309	1301.4137	1303.0673	Llegada
1301.4137	2	0.1923	16.4847	0.4076	4.4873	1317.8984	1303.0673	Salida
1303.0673	1	-------	-------	-------	-------	1317.8984	1305.9010	Salida
1305.9010	0	-------	-------	-------	-------	1317.8984	-------	Llegada
1317.8984	1	0.9428	0.5885	0.6031	2.5280	1318.4869	1320.4264	Llegada
1318.4869	2	0.8104	2.1018	0.8333	0.9121	1320.5887	1319.3989	Salida
1319.3989	1	-------	-------	-------	-------	1320.5887	1320.4264	Salida
1320.4264	0	-------	-------	-------	-------	1320.5887	-------	Llegada
1320.5887	1	0.5816	5.4201	0.1063	11.2081	1326.0088	1331.7969	Llegada
1326.0088	2	0.5477	6.0198	0.0662	13.5732	1332.0286	1331.7969	Salida
1331.7969	1	-------	-------	-------	-------	1332.0286	1339.5820	Llegada
1332.0286	2	0.7141	3.3672	0.1830	8.4900	1335.3958	1339.5820	Llegada
1335.3958	3	0.7541	2.8228	0.0697	13.3157	1338.2186	1339.5820	Llegada
1338.2186	4	0.3277	11.1554	0.3842	4.7824	1349.3741	1339.5820	Salida
1339.5820	3	-------	-------	-------	-------	1349.3741	1340.5186	Salida
1340.5186	2	-------	-------	-------	-------	1349.3741	1343.0011	Salida
1343.0011	1	-------	-------	-------	-------	1349.3741	1348.7115	Salida
1348.7115	0	-------	-------	-------	-------	1349.3741	-------	Llegada
1349.3741	1	0.8314	1.8466	0.7496	1.4413	1351.2207	1350.8153	Salida
1350.8153	0	-------	-------	-------	-------	1351.2207	-------	Llegada
1351.2207	1	0.0799	25.2638	0.8471	0.8299	1376.4844	1352.0505	Salida
1352.0505	0	-------	-------	-------	-------	1376.4844	-------	Llegada
1376.4844	1	0.9645	0.3614	0.0866	12.2327	1376.8458	1388.7171	Llegada
1376.8458	2	0.5619	5.7641	0.7853	1.2085	1382.6099	1378.0542	Salida
1378.0542	1	-------	-------	-------	-------	1382.6099	1388.7171	Llegada
1382.6099	2	0.8160	2.0333	0.0779	12.7638	1384.6432	1388.7171	Llegada
1384.6432	3	0.2604	13.4569	0.2269	7.4169	1398.1001	1388.7171	Salida
1388.7171	2	-------	-------	-------	-------	1398.1001	1392.0601	Salida
1392.0601	1	-------	-------	-------	-------	1398.1001	1395.3737	Salida
1395.3737	0	-------	-------	-------	-------	1398.1001	-------	Llegada
1398.1001	1	0.8523	1.5979	0.8049	1.0849	1399.6979	1399.1849	Salida
1399.1849	0	-------	-------	-------	-------	1399.6979	-------	Llegada
